SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,id,Indegree,IsSingleNode,moduland_bridgeness,moduland_overlap,Module_Color,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
222,6.28232265,0.00291555,0.1591768,0.33333333,18,6,K02377,3,FALSE,20.68907547,3.300991058,154,K02377,7.333333333,3,3,FALSE,0,K02377,4701793
223,5.28804348,0.00395554,0.18910586,0.55494505,17,25,K01711,11,FALSE,0.743928015,2.491961002,24,K01711,16.78571429,14,11,FALSE,0,K01711,5759793
224,5.13501144,3.80E-04,0.19474153,0.58571429,17,27,K00966,12,FALSE,0.780923009,2.040252924,24,K00966,20.93333333,15,12,FALSE,0,K00966,548323
225,4.27660183,0.00378831,0.23383051,0.6875,16,58,K00068,31,FALSE,1.513249993,1.968019962,24,K00068,46.9375,27,26,FALSE,0,K00068,10778551
226,4.70709382,2.91E-04,0.21244531,0.48214286,16,8,K02781,6,FALSE,10.40690804,4.408049107,24,K02781,61.75,2,0,FALSE,0,K02781,2795300
227,4.43592677,5.51E-05,0.22543204,0.74420677,16,65,K00895,33,FALSE,1.556653976,1.877225041,24,K00895,51.67647059,32,31,FALSE,0,K00895,120253
229,4.69565217,1.12E-06,0.21296296,0.79084967,16,36,K00882,18,FALSE,0.319121003,2.405448914,24,K00882,50,18,18,FALSE,0,K00882,260
230,6.17271947,0,0.16200315,0,17,1,K01813,0,FALSE,8.32E-04,7.811837196,24,K01813,5,1,0,FALSE,0,K01813,0
231,5.76802059,0,0.1733697,0,16,2,K12661,1,FALSE,9.91E-04,8.129406929,0,K12661,4,1,1,FALSE,0,K12661,0
232,4.76830664,5.23E-04,0.20971806,0.33333333,15,6,K12660,3,FALSE,0.056752998,8.137631416,0,K12660,26.5,3,2,FALSE,0,K12660,332241
233,0,0,0,1,0,10,K00066,10,FALSE,0.141031995,2.625298023,24,K00066,21.2,0,0,FALSE,0,K00066,0
234,5.76287185,0.00149966,0.17352459,0,16,2,K00879,1,FALSE,4.609295845,5.235433102,154,K00879,5,1,0,FALSE,0,K00879,2087537
235,4.76573227,0.00151206,0.20983134,0.41666667,15,4,K01628,1,FALSE,147.7567749,8.268844604,0,K01628,26.75,3,0,FALSE,0,K01628,1282125
236,3.90131579,0.00871603,0.25632378,0.70189003,15,179,K00100,93,FALSE,9.523557663,3.660531998,0,K00100,115.5876289,86,82,FALSE,0,K00100,27855128
237,4.90020017,0,0.2040733,0,16,1,K02812,0,FALSE,0,3.649712086,0,K02812,97,1,0,FALSE,0,K02812,0
238,7.43421053,1.57E-04,0.13451327,0.93333333,18,12,K05305,6,FALSE,0,1,154,K05305,6,6,6,FALSE,0,K05305,622628
239,6.71167048,0.00149684,0.1489942,0.66666667,17,11,K01818,5,FALSE,0,1,154,K01818,5.333333333,6,5,FALSE,0,K01818,2897595
240,1,2.55E-04,1,0.81818182,1,11,K05947,10,FALSE,0.155219004,2.625298023,24,K05947,19.36363636,1,0,FALSE,0,K05947,203900
241,0,0,0,0,0,1,K07026,1,FALSE,8.00E-06,2.625298023,24,K07026,11,0,0,FALSE,0,K07026,0
242,5.1246783,0,0.1951342,1,17,11,K03332,0,FALSE,0.004995,2.213718891,24,K03332,41.81818182,11,0,FALSE,0,K03332,0
243,4.45938215,1.89E-05,0.22424631,0.841133,16,55,K17195,28,FALSE,3.28599,1.941848993,24,K17195,48.68965517,27,26,FALSE,0,K17195,22722
244,4.42162471,0.00178445,0.22616121,0.34656085,15,49,K01808,26,FALSE,11.13193798,6.884059906,24,K01808,32.46428571,23,21,FALSE,0,K01808,11457136
245,5.42133867,0,0.18445629,0,16,2,K00881,1,FALSE,1.31E-04,7.195354939,24,K00881,28,1,1,FALSE,0,K00881,0
246,5.40589245,2.51E-05,0.18498333,0.39285714,17,15,K00094,8,FALSE,0.002879,2.292067051,24,K00094,15,7,7,FALSE,0,K00094,9216
247,4.8423913,2.13E-05,0.20650954,0.83333333,16,8,K02773,4,FALSE,4.86E-04,1.558671951,24,K02773,26,4,4,FALSE,0,K02773,56875
248,4.19765446,0.0086494,0.23822828,0.17832278,16,114,K01189,37,FALSE,155.2646637,4.044083118,24,K01189,33.0625,77,34,FALSE,0,K01189,36619692
249,5.03146453,1.28E-04,0.19874929,0.60714286,16,15,K00917,8,FALSE,0.005046,3.148386955,24,K00917,31.875,7,7,FALSE,0,K00917,1774917
250,4.15532037,6.21E-04,0.24065533,0.53443878,15,90,K01635,41,FALSE,4.508094788,4.04093504,24,K01635,49.89795918,49,41,FALSE,0,K01635,5029599
251,4.25715103,3.73E-04,0.23489888,0.84193548,15,59,K01631,28,FALSE,0.87539202,4.394223213,24,K01631,59.67741935,31,28,FALSE,0,K01631,335458
252,6.14387872,1.83E-05,0.16276363,0.5,18,8,K01220,4,FALSE,0.015749,4.787808895,24,K01220,9.75,4,4,FALSE,0,K01220,8103
253,4.4416476,0.0016807,0.22514168,0.44944477,16,108,K01193,56,FALSE,0.216418996,1.28047502,24,K01193,50.42372881,52,49,FALSE,0,K01193,5786280
254,5.125,0,0.19512195,1,17,8,K06611,4,FALSE,0.002795,3.243472099,24,K06611,62.6,4,3,FALSE,0,K06611,0
255,4.54147597,0.00109934,0.22019273,0.38476734,16,110,K12047,50,FALSE,0.343520999,2.250833988,27,K12047,45.80882353,60,42,FALSE,0,K12047,5371062
256,5.40789474,8.24E-05,0.18491484,0.85454545,17,22,K02786,11,FALSE,0.157034993,4.426262856,24,K02786,32.36363636,11,11,FALSE,0,K02786,392591
257,4.43621281,0.00155957,0.2254175,0.3832309,16,124,K00845,66,FALSE,0.442710996,1.312687993,24,K00845,46.48529412,58,56,FALSE,0,K00845,5949330
258,4.45251716,0.00235085,0.22459206,0.55050505,16,83,K01229,43,FALSE,2.58503294,3.177103043,24,K01229,49.71111111,40,38,FALSE,0,K01229,16173735
259,4.4430778,0.00534386,0.22506921,0.41981132,16,99,K01190,51,FALSE,11.89210796,2.94207406,29,K01190,44.37735849,48,46,FALSE,0,K01190,23506922
260,5.12128146,6.22E-05,0.19526363,0.7032967,17,28,K00704,14,FALSE,0.749906003,4.586944103,24,K00704,35.35714286,14,14,FALSE,0,K00704,388875
261,4.54776888,0.00105052,0.21988804,0.47166667,16,40,K01784,15,FALSE,7.089173794,3.856338024,27,K01784,36.16,25,15,FALSE,0,K01784,7626615
262,4.47311213,0.00591512,0.223558,0.33285917,16,67,K00965,29,FALSE,5.109488964,3.381114006,24,K00965,35.36842105,38,29,FALSE,0,K00965,15438162
263,4.53947368,3.80E-05,0.22028986,0.71153846,16,24,K00849,12,FALSE,0.042814001,3.529371977,24,K00849,50.07692308,12,11,FALSE,0,K00849,44903
264,4.80720824,7.28E-05,0.20802094,0.33333333,16,5,K00883,3,FALSE,0.002088,8.551920891,24,K00883,33.66666667,2,2,FALSE,0,K00883,85508
265,5.16962243,8.32E-06,0.19343772,0.5,17,4,K01684,2,FALSE,0.496486992,9.139101028,37,K01684,28,2,1,FALSE,0,K01684,2729
266,4.68621281,0,0.21339193,0.84090909,16,22,K00035,11,FALSE,0.49960801,3.474462986,24,K00035,51.16666667,11,10,FALSE,0,K00035,0
267,5.12471396,4.80E-05,0.19513284,0.74725275,17,18,K06617,13,FALSE,0.020400999,3.041896105,24,K06617,59.42857143,5,4,FALSE,0,K06617,59869
268,5.22368421,0.00194946,0.19143577,0.67582418,17,14,K04618,12,FALSE,16.29877281,4.72106123,24,K04618,48.71428571,2,0,FALSE,0,K04618,2644448
269,5.41647597,2.97E-04,0.18462188,0.53333333,17,11,K01819,6,FALSE,0.126414999,2.684812069,24,K01819,19,5,5,FALSE,0,K01819,2272068
270,6.42526436,0,0.15563562,0.5,18,2,K02744,0,FALSE,1.40E-05,2.398734093,24,K02744,7.5,2,0,FALSE,0,K02744,0
271,6.42681532,8.03E-04,0.15559806,0.05,18,5,K02079,4,FALSE,7.70E-05,2.398734093,24,K02079,3,1,0,FALSE,0,K02079,5096766
272,5.42836717,0.00214136,0.18421746,0.23333333,17,10,K02080,5,FALSE,4.61E-04,2.398607016,24,K02080,11.6,5,0,FALSE,0,K02080,13591368
273,4.54405034,3.00E-04,0.22006798,0.44661017,16,91,K01182,40,FALSE,0.596251011,3.071521044,24,K01182,48.71666667,51,31,FALSE,0,K01182,1895664
274,6.56378719,3.73E-05,0.15235107,0.83333333,18,18,K02821,9,FALSE,1.574807048,1.05606699,143,K02821,8.333333333,9,9,FALSE,0,K02821,60041
275,7.15818078,6.02E-05,0.1397003,0.4,18,10,K03476,5,FALSE,7.017552853,4.766143799,143,K03476,7.833333333,5,4,FALSE,0,K03476,22263
276,5.60697941,0.00363256,0.17834915,0.77777778,17,18,K00103,9,FALSE,5.588809967,1.287639022,143,K00103,9,9,9,FALSE,0,K00103,2491000
277,6.05778032,5.89E-04,0.16507697,0.33333333,18,6,K00064,3,FALSE,1.201696992,3.895766973,143,K00064,12,3,3,FALSE,0,K00064,308152
278,5.06836384,0.00208175,0.19730233,0.30392157,17,31,K10047,17,FALSE,101.1795883,8.948738098,24,K10047,33.61111111,14,13,FALSE,0,K10047,4104392
279,5.95194508,1.59E-05,0.1680123,0,18,4,K14190,2,FALSE,0.004141,5.672506809,24,K14190,15.5,2,2,FALSE,0,K14190,3209
280,5.28604119,1.64E-04,0.18917749,0.63461538,17,23,K10046,10,FALSE,0.659250021,2.189649105,24,K10046,17.92307692,13,10,FALSE,0,K10046,333878
281,6.55577803,4.45E-04,0.1525372,0.51515152,18,12,K00469,8,FALSE,8.473889351,9.641350746,24,K00469,31.58333333,4,0,FALSE,0,K00469,177128
282,4.77660183,3.10E-04,0.20935385,0.68888889,16,20,K03077,10,FALSE,8.853303909,6.169997215,24,K03077,27.3,10,10,FALSE,0,K03077,2587153
283,6.29490847,1.79E-04,0.15885855,0.6,17,10,K03078,5,FALSE,0.617799997,7.433827877,24,K03078,7.4,5,5,FALSE,0,K03078,630906
284,5.47797483,5.57E-04,0.18254921,0.55357143,16,15,K03079,8,FALSE,4.011235237,7.448080063,24,K03079,10.125,7,7,FALSE,0,K03079,1971972
285,6.43735698,1.40E-04,0.15534326,0.80555556,18,18,K00225,9,FALSE,0,1,143,K00225,8,9,9,FALSE,0,K00225,62216
286,3.83810069,0.00101933,0.26054554,0.76846847,14,143,K01630,73,FALSE,2.93167305,4.701418877,0,K01630,110.64,70,68,FALSE,0,K01630,1671761
287,4.36155606,1.44E-04,0.22927597,0.43333333,15,12,K01706,6,FALSE,0.011846,7.168418884,0,K01706,81.33333333,6,6,FALSE,0,K01706,114634
288,4.8020595,0,0.20824398,1,15,6,K01708,3,FALSE,0.001532,7.837009907,0,K01708,29.33333333,3,3,FALSE,0,K01708,0
289,4.38501144,4.57E-05,0.22804958,0.38095238,15,12,K01707,6,FALSE,0.007576,8.363674164,0,K01707,41.14285714,6,5,FALSE,0,K01707,35960
290,6.56864989,0,0.15223829,1,18,16,K00434,8,FALSE,0,1,143,K00434,8.75,8,8,FALSE,0,K00434,0
291,6.56864989,0,0.15223829,1,18,16,K00423,8,FALSE,0,1,143,K00423,8.75,8,8,FALSE,0,K00423,0
292,6.56864989,0,0.15223829,1,18,16,K08232,8,FALSE,0,1,143,K08232,8.75,8,8,FALSE,0,K08232,0
293,4.02059497,9.52E-04,0.24871941,0.68393393,14,65,K13877,31,FALSE,1.878275037,6.606309891,0,K13877,109.972973,34,28,FALSE,0,K13877,935675
294,4.48827231,5.33E-04,0.22280288,0.4,15,8,K13876,4,FALSE,159.0232544,9.132604599,0,K13876,41.6,4,3,FALSE,0,K13876,449786
295,5.48369565,6.52E-05,0.18235877,0,16,4,K13875,2,FALSE,8.201038361,5.074372768,220,K13875,3.5,2,2,FALSE,0,K13875,128453
296,4.82866133,5.12E-04,0.20709674,0.66666667,16,12,K13873,6,FALSE,21.44359016,1.392922997,24,K13873,18.66666667,6,6,FALSE,0,K13873,681104
297,5.82608696,5.43E-05,0.17164179,0,17,4,K13874,2,FALSE,1.33514905,2.304850101,220,K13874,4,2,2,FALSE,0,K13874,9421
298,6.43735698,1.40E-04,0.15534326,0.80555556,18,18,K05276,9,FALSE,0,1,143,K05276,8,9,9,FALSE,0,K05276,62216
299,4.6152746,9.03E-05,0.21667183,0.43833333,16,41,K02371,17,FALSE,0.023560001,3.732738972,0,K02371,39.84,24,16,FALSE,0,K02371,124972
300,4.62385584,7.23E-05,0.21626972,0.52380952,16,37,K10780,15,FALSE,0.019309999,3.730298042,0,K10780,43.86363636,22,15,FALSE,0,K10780,109382
301,3.86584668,0.01159597,0.25867555,0.38447427,15,272,K00665,137,FALSE,10.97658634,3.593966007,0,K00665,90.34666667,135,122,FALSE,0,K00665,165624246
302,1,1.16E-05,1,0.47619048,1,7,K10782,6,FALSE,4.44E-04,4.612176895,0,K10782,32.28571429,1,0,FALSE,0,K10782,59830
303,4.54405034,4.51E-04,0.22006798,0.39285714,16,44,K10781,25,FALSE,1.703971028,4.650436878,0,K10781,44.06896552,19,15,FALSE,0,K10781,2725940
304,5.54290618,4.80E-07,0.18041078,0.75555556,17,12,K03921,9,FALSE,0.002207,4.127295017,0,K03921,58.4,3,2,FALSE,0,K03921,577
305,4.61441648,4.36E-04,0.21671212,0.37962963,16,47,K00208,20,FALSE,0.031133,3.746290922,0,K00208,36.46428571,27,19,FALSE,0,K00208,3708931
306,4.63243707,0.00194263,0.2158691,0.39210526,16,38,K02372,19,FALSE,5.408473015,4.513626099,0,K02372,36.3,19,18,FALSE,0,K02372,7881274
307,4.68449657,3.85E-05,0.21347011,0.56904762,16,39,K09458,18,FALSE,0.214628994,3.871016026,0,K09458,45.0952381,21,18,FALSE,0,K09458,33490
308,4.72625858,2.23E-04,0.21158385,0.52380952,16,26,K00059,14,FALSE,0.218551993,4.453015804,0,K00059,61.73333333,12,11,FALSE,0,K00059,107452
309,4.54405034,4.26E-04,0.22006798,0.4002849,16,42,K01071,23,FALSE,1.637675047,4.717916012,0,K01071,46.44444444,19,15,FALSE,0,K01071,2650490
310,4.01058352,0.00148307,0.24934028,0.68181818,15,185,K00648,96,FALSE,1.342973948,3.59051609,0,K00648,114.77,89,85,FALSE,0,K00648,8719946
311,3.86584668,0.01159597,0.25867555,0.38447427,15,272,K00668,137,FALSE,10.97658634,3.593966007,0,K00668,90.34666667,135,122,FALSE,0,K00668,165624246
312,4.80263158,4.00E-08,0.20821918,0.93333333,16,20,K01716,10,FALSE,0.003138,3.664622068,0,K01716,57.5,10,10,FALSE,0,K01716,6
313,4.72311213,2.51E-05,0.21172481,0.56521739,16,42,K00667,19,FALSE,0.006143,3.622097969,0,K00667,41.34782609,23,19,FALSE,0,K00667,20433
314,4.68449657,3.85E-05,0.21347011,0.56904762,16,39,K00647,18,FALSE,0.214628994,3.871016026,0,K00647,45.0952381,21,18,FALSE,0,K00647,33490
315,4.55406178,9.85E-05,0.2195842,0.6799441,16,99,K00645,46,FALSE,0.492330998,3.722085953,0,K00645,77,53,45,FALSE,0,K00645,125872
316,3.86842105,0.01132494,0.2585034,0.43810562,15,236,K11533,122,FALSE,10.18588638,3.595096111,0,K11533,95.74418605,114,107,FALSE,0,K11533,56247168
317,3.84754005,0.002607,0.25990633,0.55846091,15,226,K01961,111,FALSE,5.551383018,3.585251093,0,K01961,106.4754098,115,104,FALSE,0,K01961,135087523
318,3.8326659,0.00309549,0.26091499,0.48778331,15,250,K01964,123,FALSE,5.669063091,3.584733963,0,K01964,100.0888889,127,115,FALSE,0,K01964,138189568
319,4.55406178,9.85E-05,0.2195842,0.6799441,16,99,K13935,46,FALSE,0.492330998,3.722085953,0,K13935,77,53,45,FALSE,0,K13935,125872
320,4.33953089,4.12E-04,0.23043965,0.5014245,15,50,K01074,23,FALSE,12.28854275,6.91704607,0,K01074,54.25925926,27,23,FALSE,0,K01074,1073377
321,4.31836384,2.03E-04,0.23156919,0.46890756,15,60,K07512,25,FALSE,12.4673357,4.601170063,0,K07512,59.05714286,35,25,FALSE,0,K07512,912876
322,4.55005721,1.11E-04,0.21977746,0.44629014,16,86,K07511,43,FALSE,2.280097961,4.437632084,0,K07511,41.95348837,43,43,FALSE,0,K07511,610820
323,4.41618993,0.00133697,0.22643954,0.31911163,16,111,K07515,59,FALSE,12.34339905,4.228068829,0,K07515,50.59322034,52,52,FALSE,0,K07515,4496795
324,3.82322654,0.00448978,0.26155918,0.36571547,15,288,K07508,143,FALSE,68.9777832,3.705971956,0,K07508,92.30769231,145,132,FALSE,0,K07508,48297725
325,4.03718535,0.00230936,0.24769732,0.28701016,15,93,K00022,48,FALSE,72.09868622,4.95756197,0,K00022,62.88679245,45,40,FALSE,0,K00022,8096236
326,4.38787185,0.00557676,0.22790091,0.23198198,16,56,K10251,34,FALSE,38.5293045,7.037445068,54,K10251,46.75675676,22,19,FALSE,0,K10251,9445273
327,4.61384439,1.44E-04,0.216739,0.26838235,15,23,K10258,7,FALSE,0.166312993,6.573258877,0,K10258,31.82352941,16,6,FALSE,0,K10258,293202
328,4.63443936,3.05E-04,0.21577583,0.37777778,16,16,K10703,7,FALSE,0.01682,6.258705139,0,K10703,38.9,9,6,FALSE,0,K10703,313742
329,4.22511442,0.00552815,0.23667998,0.24853008,16,77,K01068,22,FALSE,45.1122818,5.73743391,37,K01068,43.6119403,55,10,FALSE,0,K01068,14184614
330,4.28832952,0.00447718,0.23319104,0.44064386,16,121,K15397,51,FALSE,26.80730057,4.347493172,0,K15397,72.16901408,70,50,FALSE,0,K15397,99200870
331,4.30635011,6.72E-04,0.23221521,0.40040816,15,87,K06445,40,FALSE,15.61741829,4.497480869,0,K06445,56.36,47,37,FALSE,0,K06445,3123980
332,4.50457666,2.19E-04,0.22199644,0.51858974,16,77,K00248,40,FALSE,0.973960996,4.32078886,0,K00248,57.05,37,37,FALSE,0,K00248,1793938
333,4.54977117,1.43E-04,0.21979127,0.41212121,16,89,K01692,45,FALSE,2.566387892,4.437770844,0,K01692,40.31111111,44,44,FALSE,0,K01692,777180
334,4.02889016,0.00424868,0.24820731,0.27875175,15,166,K00249,78,FALSE,103.7825241,3.709600925,0,K00249,66.12903226,88,73,FALSE,0,K00249,14589042
335,4.36670481,3.52E-04,0.22900563,0.40952381,15,21,K01909,10,FALSE,0.169765994,8.041308403,0,K01909,56.53333333,11,6,FALSE,0,K01909,675956
336,4.09382151,0.00257186,0.24427054,0.27934272,15,138,K01825,68,FALSE,37.49349976,5.076358795,0,K01825,49.23611111,70,66,FALSE,0,K01825,12020143
337,4.09382151,0.00257186,0.24427054,0.27934272,15,138,K01782,68,FALSE,37.49349976,5.076358795,0,K01782,49.23611111,70,66,FALSE,0,K01782,12020143
338,3.93392449,0.00219245,0.25419908,0.56396522,15,217,K00626,108,FALSE,6.27446413,3.498658895,6,K00626,106.4649123,109,103,FALSE,0,K00626,16774422
339,3.82665904,0.01493328,0.26132456,0.31889792,15,317,K00632,156,FALSE,57.44470215,3.675101042,0,K00632,85.61309524,161,149,FALSE,0,K00632,74018685
340,4.31836384,2.03E-04,0.23156919,0.46890756,15,60,K00255,25,FALSE,12.4673357,4.601170063,0,K00255,59.05714286,35,25,FALSE,0,K00255,912876
341,4.34324943,0.00240324,0.23024236,0.33760684,15,30,K00496,18,FALSE,195.6171112,8.288479805,37,K00496,53.59259259,12,3,FALSE,0,K00496,11839808
342,4.59553776,0,0.21760239,1,15,6,K05297,3,FALSE,0.106036,7.986404896,0,K05297,70.66666667,3,3,FALSE,0,K05297,0
343,4.60011442,1.01E-04,0.2173859,0.73913043,16,45,K00252,23,FALSE,0.770178974,4.654657841,0,K00252,48.39130435,22,22,FALSE,0,K00252,392331
344,5.08581236,1.51E-04,0.19662542,0.64705882,17,20,K00493,17,FALSE,8.866308212,5.031960011,37,K00493,46.35294118,3,3,FALSE,0,K00493,261951
345,4.33953089,4.12E-04,0.23043965,0.5014245,15,50,K01897,23,FALSE,12.28854275,6.91704607,0,K01897,54.25925926,27,23,FALSE,0,K01897,1073377
346,4.56750572,0,0.21893788,0.58571429,15,32,K08765,11,FALSE,8.930315018,6.747670174,0,K08765,44.57142857,21,11,FALSE,0,K08765,0
347,4.30549199,0.00181132,0.23226149,0.38470588,15,89,K00232,41,FALSE,167.4797974,4.494317055,0,K00232,55.2745098,48,38,FALSE,0,K00232,6046061
348,3.65818078,0.02810297,0.27335992,0.16054779,14,248,K00529,115,FALSE,284.5159607,5.355919838,0,K00529,51.72916667,133,104,FALSE,0,K00529,96503187
349,4.31893593,1.91E-04,0.23153851,0.46590909,15,56,K09479,23,FALSE,12.20705223,4.663483143,0,K09479,60.27272727,33,23,FALSE,0,K09479,885066
350,3.99885584,0.00364676,0.25007153,0.64544436,15,200,K01641,100,FALSE,0.590739012,3.460277081,6,K01641,112.3557692,100,96,FALSE,0,K01641,15660112
351,3.99227689,0.00325929,0.25048363,0.69834622,15,113,K01640,16,FALSE,88.62715149,3.866688013,0,K01640,113.8762887,97,16,FALSE,0,K01640,12166699
352,4.88558352,0,0.20468384,0.95555556,16,19,K01574,9,FALSE,0.049079001,6.773661137,0,K01574,34.2,10,9,FALSE,0,K01574,0
353,4.88501144,5.44E-04,0.20470781,0.78181818,16,21,K00019,10,FALSE,57.7723999,6.803414822,0,K00019,31.18181818,11,10,FALSE,0,K00019,1513794
354,4.63386728,7.16E-05,0.21580247,0.70714286,16,42,K01027,21,FALSE,1.143697977,5.412624836,0,K01027,46.04761905,21,21,FALSE,0,K01027,395749
355,0,0,0,0.28571429,0,7,K15401,7,FALSE,0.001892,7.571866989,0,K15401,31.57142857,0,0,FALSE,0,K15401,0
357,4.11927918,0.00590469,0.24276092,0.16530612,15,80,K15398,39,FALSE,143.7183685,7.169912815,0,K15398,46.4,41,30,FALSE,0,K15398,13391871
358,0,0,0,0,0,1,K15402,1,FALSE,0,3.610613108,6,K15402,2,0,0,FALSE,0,K15402,0
359,0,0,0,0,0,1,K15399,1,FALSE,9.90E-05,6.084670067,0,K15399,50,0,0,FALSE,0,K15399,0
360,0,0,0,0.6,0,5,K15400,5,FALSE,0.03176,2.746007919,97,K15400,23,0,0,FALSE,0,K15400,0
361,4.57751716,8.46E-05,0.21845904,0.5530303,16,12,K13356,3,FALSE,0.020025,7.79534483,42,K13356,57.75,9,0,FALSE,0,K13356,139196
362,0,0,0,0.51923077,0,13,K15406,13,FALSE,22.76461792,8.259819984,42,K15406,55.30769231,0,0,FALSE,0,K15406,0
363,5.34076615,0,0.18723905,0.5,16,3,K15404,1,FALSE,1.255360007,3.842395067,234,K15404,14.5,2,1,FALSE,0,K15404,0
364,5.34076615,0,0.18723905,0.5,16,3,K15405,1,FALSE,1.255360007,3.842395067,234,K15405,14.5,2,1,FALSE,0,K15405,0
365,6.50343249,0.00178647,0.15376495,0.32142857,17,16,K00227,8,FALSE,115.6604309,3.771120071,110,K00227,10,8,8,FALSE,0,K00227,11191000
366,6.50543478,6.60E-04,0.15371763,0.33333333,17,12,K01824,6,FALSE,0.049759001,3.736535072,110,K01824,8.166666667,6,6,FALSE,0,K01824,1934752
367,5.56207094,0.00188869,0.17978915,0.40441176,16,24,K00213,10,FALSE,0.771592021,3.747291088,110,K00213,25.58823529,14,7,FALSE,0,K00213,11411374
368,8.50228833,0,0.11761539,0,19,2,K00223,1,FALSE,0,1,233,K00223,2,1,1,FALSE,0,K00223,0
369,7.50257437,5.23E-04,0.13328758,0,18,4,K09831,2,FALSE,2.458631039,3.835536957,233,K09831,4.5,2,2,FALSE,0,K09831,2885147
370,7.42191076,6.66E-06,0.13473619,0.33333333,18,6,K09829,3,FALSE,0.013506,3.736535072,110,K09829,5.666666667,3,3,FALSE,0,K09829,3378
371,5.50915332,0.01758407,0.1815161,0.19076923,16,42,K09828,19,FALSE,227.3552246,4.316305161,110,K09828,18.61538462,23,16,FALSE,0,K09828,46619477
372,7.10697941,1.62E-04,0.14070675,0.54678363,18,31,K01853,12,FALSE,0.457026988,1.024759054,105,K01853,15.47368421,19,12,FALSE,0,K01853,66163
373,7.4270595,2.60E-07,0.13464279,0,18,4,K08246,2,FALSE,0.052599002,4.736468792,110,K08246,3,2,2,FALSE,0,K08246,6
374,6.4284897,5.34E-04,0.15555753,0.33333333,17,8,K05917,4,FALSE,0.829562008,4.599186897,110,K05917,13,4,4,FALSE,0,K05917,866194
375,7.50457666,0,0.13325202,1,18,4,K08242,2,FALSE,0.002133,3.736535072,110,K08242,5,2,2,FALSE,0,K08242,0
376,6.50629291,1.50E-06,0.15369735,0.5,17,8,K00222,4,FALSE,0.018956,3.736535072,110,K00222,9.75,4,4,FALSE,0,K00222,52
377,6.42734554,9.03E-04,0.15558522,0.1,17,10,K00559,5,FALSE,2.142208099,4.735993862,110,K00559,11.2,5,5,FALSE,0,K00559,2289134
378,6.31035469,0.00596659,0.1584697,0.49736842,17,33,K01852,13,FALSE,4.374858856,1.172160983,105,K01852,15.9,20,13,FALSE,0,K01852,10129177
379,5.66762014,1.35E-04,0.1764409,0.33333333,17,6,K07748,3,FALSE,0.003235,4.877305031,54,K07748,8,3,3,FALSE,0,K07748,129793
380,6.50886728,0,0.15363656,0,17,2,K09832,1,FALSE,0.008458,3.885519981,110,K09832,26,1,1,FALSE,0,K09832,0
381,6.30463387,3.57E-05,0.15861349,0.33333333,17,6,K07750,3,FALSE,0.006042,3.736535072,110,K07750,11,3,3,FALSE,0,K07750,6466
382,5.70594966,0,0.17525566,1,17,4,K09827,2,FALSE,7.46E-04,4.428042889,54,K09827,11,2,2,FALSE,0,K09827,0
383,5.56521739,0,0.1796875,0.48717949,16,14,K01052,1,FALSE,0.371062011,4.534156799,37,K01052,17.23076923,13,1,FALSE,0,K01052,0
384,4.95051487,0.00497547,0.20199919,0.46190476,16,23,K00637,8,FALSE,0.793343008,3.535866022,37,K00637,28.26666667,15,8,FALSE,0,K00637,7426328
387,7.50085812,9.20E-07,0.13331808,0.5,18,8,K14424,4,FALSE,0.019904001,3.736535072,110,K14424,4.75,4,4,FALSE,0,K14424,30
388,7.42620137,5.50E-07,0.13465835,0,18,4,K14423,2,FALSE,0.071791001,4.641503811,110,K14423,3.5,2,2,FALSE,0,K14423,14
390,5.96681922,0.0047236,0.16759348,0.49960784,17,81,K00801,30,FALSE,0.990592003,1.010869026,50,K00801,40.82352941,51,30,FALSE,0,K00801,13895620
391,6.65961098,0.00357746,0.15015892,0.4547619,18,34,K00511,13,FALSE,0.997029006,1.23880899,105,K00511,16.38095238,21,13,FALSE,0,K00511,2716182
392,8.14616705,2.55E-04,0.12275712,0.58888889,18,10,K07440,9,FALSE,0.140935004,3.949419975,37,K07440,34,1,0,FALSE,0,K07440,752278
393,7.14731121,2.72E-04,0.13991275,0.35714286,17,7,K07430,6,FALSE,0.001871,4.621729851,37,K07430,22.42857143,1,0,FALSE,0,K07430,145979
394,5.56464531,0.00233517,0.17970597,0.35978836,16,36,K00489,23,FALSE,1.057780981,4.46653986,37,K00489,30.71428571,13,8,FALSE,0,K00489,2795313
395,5.56493135,0.00195824,0.17969674,0.36538462,15,16,K00488,12,FALSE,0.447807997,4.498004913,37,K00488,28.23076923,4,3,FALSE,0,K00488,1479567
396,5.58381007,0.00128582,0.17908919,0.46557971,17,33,K00251,20,FALSE,0.061562002,3.601033926,54,K00251,21.625,13,9,FALSE,0,K00251,1898480
397,5.60011442,8.27E-04,0.17856778,0.24444444,16,13,K00037,8,FALSE,0.083550997,4.219425201,54,K00037,20.8,5,3,FALSE,0,K00037,687907
398,5.94851259,3.51E-04,0.16810925,0,15,4,K01796,2,FALSE,1.43E-04,4.130027771,0,K01796,4,2,2,FALSE,0,K01796,466005
399,6.94736842,1.50E-07,0.14393939,0,16,4,K10214,2,FALSE,1.35E-04,4.144924164,0,K10214,2,2,2,FALSE,0,K10214,2
